Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,0.5,1.021,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,1.0,1.042,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,1.5,1.063,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,2.0,1.083,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,2.5,1.104,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,3.0,1.125,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,3.5,1.146,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,4.0,1.167,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,4.5,1.188,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,5.0,1.208,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,5.5,1.229,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,6.0,1.250,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,6.5,1.271,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,7.0,1.292,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,7.5,1.313,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,8.0,1.333,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,8.5,1.354,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,9.0,1.375,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,9.5,1.396,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,10.0,1.417,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,10.5,1.438,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,11.0,1.458,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,11.5,1.479,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,12.0,1.500,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,12.5,1.521,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,13.0,1.542,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,13.5,1.563,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.0,1.583,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.5,1.604,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.0,1.625,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.5,1.646,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.0,1.667,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.5,1.688,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.0,1.708,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.5,1.729,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.0,1.750,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.5,1.771,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.0,1.792,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.5,1.813,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.0,1.833,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.5,1.854,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.0,1.875,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.5,1.896,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.0,1.917,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.5,1.938,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.0,1.958,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.5,1.979,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.0,2.000,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.5,2.021,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.0,2.042,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.5,2.063,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.0,2.083,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.5,2.104,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.0,2.125,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.5,2.146,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.0,2.167,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.5,2.188,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.0,2.208,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.5,2.229,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.0,2.250,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.5,2.271,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.0,2.292,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.5,2.313,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.0,2.333,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.5,2.354,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.0,2.375,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.5,2.396,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.0,2.417,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.5,2.438,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.0,2.458,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.5,2.479,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.0,2.500,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.5,2.521,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.0,2.542,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.5,2.563,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.0,2.583,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.5,2.604,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.0,2.625,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.5,2.646,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.0,2.667,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.5,2.688,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.0,2.708,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.5,2.729,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-9999.00,-9999,-9999.00,-9999,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
